調査年 コード,調査年,地域 コード,地域,/項目,C120110_課税対象所得【千円】,C120120_納税義務者数（所得割）【人】,F2201_第1次産業就業者数【人】,F2211_第2次産業就業者数【人】,F2221_第3次産業就業者数【人】
2015100000,2015年度,7342,福島県 鏡石町,,13697056,5261,552,2321,3318
2015100000,2015年度,7344,福島県 天栄村,,5707088,2312,403,1018,1450
2015100000,2015年度,7362,福島県 下郷町,,5055618,2135,619,791,1632
2015100000,2015年度,7364,福島県 檜枝岐村,,534431,226,9,16,354
2015100000,2015年度,7367,福島県 只見町,,3986279,1592,331,692,1147
2015100000,2015年度,7368,福島県 南会津町,,15748400,6229,1197,2175,4877
2015100000,2015年度,7402,福島県 北塩原村,,2514802,1112,235,348,1026
2015100000,2015年度,7405,福島県 西会津町,,5385814,2331,614,1157,1464
2015100000,2015年度,7407,福島県 磐梯町,,3706517,1422,286,494,976
2015100000,2015年度,7408,福島県 猪苗代町,,14404073,5995,923,1446,4984
2015100000,2015年度,7421,福島県 会津坂下町,,16539163,6521,1278,2330,4894
2015100000,2015年度,7422,福島県 湯川村,,3374150,1256,444,419,885
2015100000,2015年度,7423,福島県 柳津町,,2776742,1212,236,498,913
2015100000,2015年度,7444,福島県 三島町,,1392171,592,96,173,428
2015100000,2015年度,7445,福島県 金山町,,1713175,715,114,228,517
2015100000,2015年度,7446,福島県 昭和村,,870592,368,253,89,294
2015100000,2015年度,7447,福島県 会津美里町,,19908779,8247,1775,2771,5988
2015100000,2015年度,7461,福島県 西郷村,,23723105,8645,636,4041,5410
2015100000,2015年度,7464,福島県 泉崎村,,6918997,2661,469,1353,1579
2015100000,2015年度,7465,福島県 中島村,,5711330,2236,551,1090,1237
2015100000,2015年度,7466,福島県 矢吹町,,18713481,7266,965,2959,3997
2015100000,2015年度,7481,福島県 棚倉町,,15937715,5755,765,3127,3587
2015100000,2015年度,7482,福島県 矢祭町,,5985646,2380,425,1241,1252
2015100000,2015年度,7483,福島県 塙町,,9250598,3541,837,1705,2175
2015100000,2015年度,7484,福島県 鮫川村,,3380233,1357,404,750,729
2015100000,2015年度,7501,福島県 石川町,,15967646,6458,824,2816,4021
2015100000,2015年度,7502,福島県 玉川村,,6678663,2789,424,1416,1592
2015100000,2015年度,7503,福島県 平田村,,5755913,2384,548,1464,1381
2015100000,2015年度,7504,福島県 浅川町,,7040464,2703,315,1585,1437
2015100000,2015年度,7505,福島県 古殿町,,5189988,2112,440,1164,1158
2015100000,2015年度,7521,福島県 三春町,,19433559,7509,658,2981,5284
2015100000,2015年度,7522,福島県 小野町,,10475007,4229,699,2124,2581
2015100000,2015年度,7541,福島県 広野町,,6575581,2120,63,737,1840
2015100000,2015年度,7542,福島県 楢葉町,,8558355,2768,9,520,215
2015100000,2015年度,7543,福島県 富岡町,,17050576,4942,0,0,0
2015100000,2015年度,7544,福島県 川内村,,2739538,982,132,301,713
2015100000,2015年度,7545,福島県 大熊町,,15335174,3857,0,0,0
2015100000,2015年度,7546,福島県 双葉町,,7234355,2166,0,0,0
2015100000,2015年度,7547,福島県 浪江町,,19623260,6192,0,0,0
2015100000,2015年度,7548,福島県 葛尾村,,2323140,571,0,2,8
2015100000,2015年度,7561,福島県 新地町,,8432989,3210,437,1475,2153
2015100000,2015年度,7564,福島県 飯舘村,,7206868,2382,0,0,0
2015100000,2015年度,8201,茨城県 水戸市,,400079431,119557,3283,23551,94739
2015100000,2015年度,8202,茨城県 日立市,,265019260,82300,1078,27480,45104
2015100000,2015年度,8203,茨城県 土浦市,,205233269,64573,2203,16441,46403
2015100000,2015年度,8204,茨城県 古河市,,185120483,64542,2754,25568,38670
2015100000,2015年度,8205,茨城県 石岡市,,91685950,32363,2807,10382,21331
2015100000,2015年度,8207,茨城県 結城市,,63760246,22788,1748,9370,13608
2015100000,2015年度,8208,茨城県 龍ケ崎市,,108822413,34493,863,9555,23852
2015100000,2015年度,8210,茨城県 下妻市,,53072162,19191,1337,8013,12045
2015100000,2015年度,8211,茨城県 常総市,,77534241,28113,1608,10396,15792
2015100000,2015年度,8212,茨城県 常陸太田市,,64391637,22639,2083,6838,15212
2015100000,2015年度,8214,茨城県 高萩市,,34753842,12726,487,5278,7593
2015100000,2015年度,8215,茨城県 北茨城市,,52572772,18907,886,8737,10880
2015100000,2015年度,8216,茨城県 笠間市,,90220502,32899,2223,9763,23977
2015100000,2015年度,8217,茨城県 取手市,,150145409,48480,871,10822,34757
2015100000,2015年度,8219,茨城県 牛久市,,128418500,38228,726,9465,27231
2015100000,2015年度,8220,茨城県 つくば市,,385270980,98051,3122,20412,74784
2015100000,2015年度,8221,茨城県 ひたちなか市,,232798531,71022,1858,22955,47744
2015100000,2015年度,8222,茨城県 鹿嶋市,,88504438,28635,940,10067,18198
2015100000,2015年度,8223,茨城県 潮来市,,34008133,12118,537,4255,8996
2015100000,2015年度,8224,茨城県 守谷市,,112398150,30030,307,8473,22137
2015100000,2015年度,8225,茨城県 常陸大宮市,,46694516,17636,2035,6314,11778
2015100000,2015年度,8226,茨城県 那珂市,,68546479,23848,1450,6252,16849
2015100000,2015年度,8227,茨城県 筑西市,,128059689,46546,4242,18273,28165
2015100000,2015年度,8228,茨城県 坂東市,,63580562,24066,3094,10745,14043
2015100000,2015年度,8229,茨城県 稲敷市,,47508164,18082,1714,6248,11094
2015100000,2015年度,8230,茨城県 かすみがうら市,,54723140,18764,2245,6631,12027
2015100000,2015年度,8231,茨城県 桜川市,,49060462,18289,1516,7620,11600
2015100000,2015年度,8232,茨城県 神栖市,,130675852,40714,2554,16965,24784
2015100000,2015年度,8233,茨城県 行方市,,38586133,14386,4361,5398,9305
2015100000,2015年度,8234,茨城県 鉾田市,,51600894,19329,7949,5342,11605
2015100000,2015年度,8235,茨城県 つくばみらい市,,69595897,21653,1070,7096,15086
2015100000,2015年度,8236,茨城県 小美玉市,,63894588,22462,2989,7580,14781
2015100000,2015年度,8302,茨城県 茨城町,,35857279,13299,2498,3918,9880
2015100000,2015年度,8309,茨城県 大洗町,,19453501,7296,527,2203,5610
2015100000,2015年度,8310,茨城県 城里町,,21711877,8400,1170,2581,6118
2015100000,2015年度,8341,茨城県 東海村,,57551167,17011,531,4463,12014
2015100000,2015年度,8364,茨城県 大子町,,16475146,7030,1383,2714,4582
2015100000,2015年度,8442,茨城県 美浦村,,22682121,7280,396,2072,5287
2015100000,2015年度,8443,茨城県 阿見町,,63887846,21097,883,6114,15474
2015100000,2015年度,8447,茨城県 河内町,,9884486,3790,629,1356,2685
2015100000,2015年度,8521,茨城県 八千代町,,24605938,9255,2360,4131,4987
2015100000,2015年度,8542,茨城県 五霞町,,11821606,3933,256,1769,2416
2015100000,2015年度,8546,茨城県 境町,,29699296,10922,1137,4545,6755
2015100000,2015年度,8564,茨城県 利根町,,19291848,7137,286,1556,4737
2015100000,2015年度,9201,栃木県 宇都宮市,,803571782,236822,5788,60456,159399
2015100000,2015年度,9202,栃木県 足利市,,186480040,64693,1292,25931,42981
2015100000,2015年度,9203,栃木県 栃木市,,202485035,70680,4587,26224,44821
2015100000,2015年度,9204,栃木県 佐野市,,148571888,52400,1589,20743,34796
2015100000,2015年度,9205,栃木県 鹿沼市,,124326924,44176,3266,17478,28170
2015100000,2015年度,9206,栃木県 日光市,,99690278,37712,2169,11275,27936
2015100000,2015年度,9208,栃木県 小山市,,231760859,73511,3142,25951,47496
2015100000,2015年度,9209,栃木県 真岡市,,101157922,35510,3839,14693,20229
2015100000,2015年度,9210,栃木県 大田原市,,88829961,31206,4488,11619,19214
2015100000,2015年度,9211,栃木県 矢板市,,41029161,14683,1187,5503,9579
2015100000,2015年度,9213,栃木県 那須塩原市,,151035457,52274,3912,18344,34836
2015100000,2015年度,9214,栃木県 さくら市,,56394705,19101,1904,6610,12709
2015100000,2015年度,9215,栃木県 那須烏山市,,30540549,11589,1562,4547,7286
2015100000,2015年度,9216,栃木県 下野市,,95068799,26602,2015,8165,19471
2015100000,2015年度,9301,栃木県 上三川町,,43634798,13868,1399,5844,9037
2015100000,2015年度,9342,栃木県 益子町,,26876214,10115,876,4607,6316
2015100000,2015年度,9343,栃木県 茂木町,,14216046,5470,857,1964,3731
2015100000,2015年度,9344,栃木県 市貝町,,14885334,5140,791,2158,3206
2015100000,2015年度,9345,栃木県 芳賀町,,18225969,6465,1444,2337,4080
2015100000,2015年度,9361,栃木県 壬生町,,52457735,17195,1439,5712,12320
2015100000,2015年度,9364,栃木県 野木町,,36301957,11755,569,4024,7679
2015100000,2015年度,9384,栃木県 塩谷町,,12784859,4999,824,1919,3191
2015100000,2015年度,9386,栃木県 高根沢町,,44212533,13925,1442,4383,8975
2015100000,2015年度,9407,栃木県 那須町,,26201998,10308,1593,2676,6989
2015100000,2015年度,9411,栃木県 那珂川町,,17793230,6956,1203,2957,4417
2015100000,2015年度,10201,群馬県 前橋市,,472572684,147166,6767,37107,112113
2015100000,2015年度,10202,群馬県 高崎市,,535639769,162301,5025,47889,119159
2015100000,2015年度,10203,群馬県 桐生市,,139820194,48051,1321,19384,33209
2015100000,2015年度,10204,群馬県 伊勢崎市,,267909964,91481,3951,35843,58336
2015100000,2015年度,10205,群馬県 太田市,,299309666,96927,3930,40765,57225
2015100000,2015年度,10206,群馬県 沼田市,,55813603,20878,2951,6037,15137
2015100000,2015年度,10207,群馬県 館林市,,99611142,33729,1541,12790,21401
2015100000,2015年度,10208,群馬県 渋川市,,93877756,33948,2475,10546,24053
2015100000,2015年度,10209,群馬県 藤岡市,,79397641,28891,1440,11696,19221
2015100000,2015年度,10210,群馬県 富岡市,,59775844,21406,1791,9825,13175
2015100000,2015年度,10211,群馬県 安中市,,72516414,25281,1348,9587,16614
2015100000,2015年度,10212,群馬県 みどり市,,62344791,22121,1147,8958,14888
2015100000,2015年度,10344,群馬県 榛東村,,17569688,6375,482,2104,4919
2015100000,2015年度,10345,群馬県 吉岡町,,26278537,9027,430,2783,7257
2015100000,2015年度,10366,群馬県 上野村,,961717,444,128,116,333
2015100000,2015年度,10367,群馬県 神流町,,1508587,661,80,226,457
2015100000,2015年度,10382,群馬県 下仁田町,,8007477,3252,481,1399,1779
2015100000,2015年度,10383,群馬県 南牧村,,1588242,718,79,279,396
2015100000,2015年度,10384,群馬県 甘楽町,,15158579,5676,689,2722,3485
2015100000,2015年度,10421,群馬県 中之条町,,18546088,7197,830,1922,5583
2015100000,2015年度,10424,群馬県 長野原町,,6998770,2517,424,564,1954
2015100000,2015年度,10425,群馬県 嬬恋村,,13926853,4650,1880,578,3227
2015100000,2015年度,10426,群馬県 草津町,,7194467,3151,42,304,3356
2015100000,2015年度,10428,群馬県 高山村,,3536768,1469,328,498,1091
2015100000,2015年度,10429,群馬県 東吾妻町,,15735625,6116,1139,1774,4192
2015100000,2015年度,10443,群馬県 片品村,,3996894,1720,526,454,1514
2015100000,2015年度,10444,群馬県 川場村,,3424673,1355,438,356,876
2015100000,2015年度,10448,群馬県 昭和村,,8653676,3014,1936,685,1620
2015100000,2015年度,10449,群馬県 みなかみ町,,19454111,7917,1036,2064,6876
2015100000,2015年度,10464,群馬県 玉村町,,47559269,16788,520,6105,11863
2015100000,2015年度,10521,群馬県 板倉町,,18150321,6493,1350,2352,3897
2015100000,2015年度,10522,群馬県 明和町,,13632145,4878,392,2109,3052
2015100000,2015年度,10523,群馬県 千代田町,,13200409,4872,293,2424,2838
2015100000,2015年度,10524,群馬県 大泉町,,50593120,18350,145,10538,9594
2015100000,2015年度,10525,群馬県 邑楽町,,32989734,11695,608,5136,7020
2015100000,2015年度,11100,埼玉県 さいたま市,,2244885483,589309,4129,108703,425008
2015100000,2015年度,11201,埼玉県 川越市,,520341673,159531,2728,37119,109539
2015100000,2015年度,11202,埼玉県 熊谷市,,280530161,89186,2870,24855,62516
2015100000,2015年度,11203,埼玉県 川口市,,916923185,273509,1824,65209,191085
2015100000,2015年度,11206,埼玉県 行田市,,107762136,36844,1176,12268,25293
2015100000,2015年度,11207,埼玉県 秩父市,,73622531,26742,819,9437,18851
2015100000,2015年度,11208,埼玉県 所沢市,,558062153,161462,2023,29386,114775
2015100000,2015年度,11209,埼玉県 飯能市,,113352251,36512,463,10183,26511
2015100000,2015年度,11210,埼玉県 加須市,,147817459,50149,2631,16350,35818
2015100000,2015年度,11211,埼玉県 本庄市,,100491991,34109,1836,12258,21374
2015100000,2015年度,11212,埼玉県 東松山市,,123691113,39996,712,12101,28479
2015100000,2015年度,11214,埼玉県 春日部市,,321133687,106117,1325,25122,79247
2015100000,2015年度,11215,埼玉県 狭山市,,222208675,71930,1324,16853,47936
2015100000,2015年度,11216,埼玉県 羽生市,,69564239,23708,943,8578,15958
2015100000,2015年度,11217,埼玉県 鴻巣市,,169440928,53695,1776,13678,39018
2015100000,2015年度,11218,埼玉県 深谷市,,187510609,62763,5446,20364,40708
2015100000,2015年度,11219,埼玉県 上尾市,,336817722,103865,877,23989,78036
2015100000,2015年度,11221,埼玉県 草加市,,369710996,114623,652,28287,78255
2015100000,2015年度,11222,埼玉県 越谷市,,510661642,153477,1187,33985,111193
2015100000,2015年度,11223,埼玉県 蕨市,,116283149,35409,72,6773,25114
2015100000,2015年度,11224,埼玉県 戸田市,,232858427,65446,103,14060,46929
2015100000,2015年度,11225,埼玉県 入間市,,215838646,68255,755,17772,49449
2015100000,2015年度,11227,埼玉県 朝霞市,,233497045,65626,450,12454,47160
2015100000,2015年度,11228,埼玉県 志木市,,124277439,34570,193,6974,24137
2015100000,2015年度,11229,埼玉県 和光市,,153246192,41581,317,6155,29827
2015100000,2015年度,11230,埼玉県 新座市,,248921338,74636,825,16926,54395
2015100000,2015年度,11231,埼玉県 桶川市,,109446779,34005,518,7890,25516
2015100000,2015年度,11232,埼玉県 久喜市,,220586951,69697,1757,18451,50054
2015100000,2015年度,11233,埼玉県 北本市,,97111727,31278,469,7587,22861
2015100000,2015年度,11234,埼玉県 八潮市,,127078230,40105,426,13524,25346
2015100000,2015年度,11235,埼玉県 富士見市,,167376105,50208,675,10894,36079
2015100000,2015年度,11237,埼玉県 三郷市,,198872514,62926,751,17211,44277
2015100000,2015年度,11238,埼玉県 蓮田市,,94010062,28782,636,6674,20176
2015100000,2015年度,11239,埼玉県 坂戸市,,141246300,45023,571,12628,30920
2015100000,2015年度,11240,埼玉県 幸手市,,67655935,22943,599,6845,16198
2015100000,2015年度,11241,埼玉県 鶴ヶ島市,,103384408,32078,315,8276,23281
2015100000,2015年度,11242,埼玉県 日高市,,76120432,25432,674,7601,17164
2015100000,2015年度,11243,埼玉県 吉川市,,102524487,31671,584,8666,23183
2015100000,2015年度,11245,埼玉県 ふじみ野市,,170045183,50332,495,11203,35024
2015100000,2015年度,11246,埼玉県 白岡市,,79261946,23319,585,5761,17887
2015100000,2015年度,11301,埼玉県 伊奈町,,62697829,19459,293,5399,13938
2015100000,2015年度,11324,埼玉県 三芳町,,56296659,17044,607,4202,11415
2015100000,2015年度,11326,埼玉県 毛呂山町,,42689987,15131,239,4070,11429
2015100000,2015年度,11327,埼玉県 越生町,,15106540,5453,141,1736,3810
2015100000,2015年度,11341,埼玉県 滑川町,,24877696,7915,295,2815,5417
2015100000,2015年度,11342,埼玉県 嵐山町,,22748856,7922,294,2895,5422
2015100000,2015年度,11343,埼玉県 小川町,,41082032,14319,379,4592,10132
2015100000,2015年度,11346,埼玉県 川島町,,26647465,9383,673,3145,5895
2015100000,2015年度,11347,埼玉県 吉見町,,25439599,9028,666,3122,6257
2015100000,2015年度,11348,埼玉県 鳩山町,,19482468,6547,213,1662,4370
2015100000,2015年度,11349,埼玉県 ときがわ町,,13767979,5201,216,2159,3486
2015100000,2015年度,11361,埼玉県 横瀬町,,10102190,3625,149,1336,2483
2015100000,2015年度,11362,埼玉県 皆野町,,11073048,4230,188,1569,2965
2015100000,2015年度,11363,埼玉県 長瀞町,,9110671,3143,116,1158,2204
2015100000,2015年度,11365,埼玉県 小鹿野町,,12585978,5080,386,2311,3270
2015100000,2015年度,11369,埼玉県 東秩父村,,2977331,1228,77,470,766
2015100000,2015年度,11381,埼玉県 美里町,,12949814,4719,531,1819,2883
2015100000,2015年度,11383,埼玉県 神川町,,15072727,5876,606,2601,3499
2015100000,2015年度,11385,埼玉県 上里町,,37418982,13775,978,5244,8467
2015100000,2015年度,11408,埼玉県 寄居町,,40387788,14914,735,5335,9936
2015100000,2015年度,11442,埼玉県 宮代町,,45569864,14995,315,3551,10861
2015100000,2015年度,11464,埼玉県 杉戸町,,61581558,20206,608,5451,14354
2015100000,2015年度,11465,埼玉県 松伏町,,38745509,13376,272,4169,9502
2015100000,2015年度,12100,千葉県 千葉市,,1602581314,442864,2964,76076,324932
2015100000,2015年度,12202,千葉県 銚子市,,77410460,28155,3307,8844,18072
2015100000,2015年度,12203,千葉県 市川市,,899274138,238528,1259,36404,165420
2015100000,2015年度,12204,千葉県 船橋市,,1060387024,295265,2388,48753,216249
2015100000,2015年度,12205,千葉県 館山市,,53728164,19870,1682,2998,16843
2015100000,2015年度,12206,千葉県 木更津市,,190878888,59227,1812,15488,44042
2015100000,2015年度,12207,千葉県 松戸市,,791438524,227809,1699,39345,165991
2015100000,2015年度,12208,千葉県 野田市,,213468332,68663,1410,18780,48572
2015100000,2015年度,12210,千葉県 茂原市,,117847515,40004,1298,10430,26802
2015100000,2015年度,12211,千葉県 成田市,,196046336,61891,2451,9496,47951
2015100000,2015年度,12212,千葉県 佐倉市,,279916640,80543,1209,14995,58417
2015100000,2015年度,12213,千葉県 東金市,,72591697,25326,1658,6048,19100
2015100000,2015年度,12215,千葉県 旭市,,77847277,28572,6207,8230,19454
2015100000,2015年度,12216,千葉県 習志野市,,292776077,79123,306,13664,60769
2015100000,2015年度,12217,千葉県 柏市,,670317714,189114,2221,33241,141545
2015100000,2015年度,12218,千葉県 勝浦市,,18868778,7177,830,1413,6205
2015100000,2015年度,12219,千葉県 市原市,,398744820,126165,2196,35789,80097
2015100000,2015年度,12220,千葉県 流山市,,295883288,81163,702,15359,62007
2015100000,2015年度,12221,千葉県 八千代市,,304500062,88176,1046,16636,63011
2015100000,2015年度,12222,千葉県 我孫子市,,214978884,60840,781,10160,44537
2015100000,2015年度,12223,千葉県 鴨川市,,41608525,14808,1805,2183,12552
2015100000,2015年度,12224,千葉県 鎌ケ谷市,,159633576,49590,827,9884,36927
2015100000,2015年度,12225,千葉県 君津市,,121838042,40129,1606,12192,27680
2015100000,2015年度,12226,千葉県 富津市,,55644197,20028,1712,6205,14011
2015100000,2015年度,12227,千葉県 浦安市,,384551526,83197,117,10283,63259
2015100000,2015年度,12228,千葉県 四街道市,,135729555,40939,479,7759,29685
2015100000,2015年度,12229,千葉県 袖ケ浦市,,86449785,27396,1304,8095,19150
2015100000,2015年度,12230,千葉県 八街市,,84173977,30627,2811,8979,22989
2015100000,2015年度,12231,千葉県 印西市,,151371276,41083,1799,7324,34308
2015100000,2015年度,12232,千葉県 白井市,,100304791,27637,1083,5684,21377
2015100000,2015年度,12233,千葉県 富里市,,63289946,22555,2131,4771,16832
2015100000,2015年度,12234,千葉県 南房総市,,38821613,15608,3882,2883,12192
2015100000,2015年度,12235,千葉県 匝瑳市,,42561104,15557,2782,4446,10740
2015100000,2015年度,12236,千葉県 香取市,,90749239,33115,4211,9040,23454
2015100000,2015年度,12237,千葉県 山武市,,58797596,22188,3127,6308,15582
2015100000,2015年度,12238,千葉県 いすみ市,,42021767,15903,1426,4128,11092
2015100000,2015年度,12239,千葉県 大網白里市,,65896734,21098,1160,4687,15611
2015100000,2015年度,12322,千葉県 酒々井町,,28359067,9558,257,1543,7232
2015100000,2015年度,12329,千葉県 栄町,,28746384,9942,428,1876,7868
2015100000,2015年度,12342,千葉県 神崎町,,7532103,2743,183,660,1828
2015100000,2015年度,12347,千葉県 多古町,,16909287,6106,1535,1545,4779
2015100000,2015年度,12349,千葉県 東庄町,,16389202,5955,1122,2214,3719
2015100000,2015年度,12403,千葉県 九十九里町,,17314579,6618,574,2374,4694
2015100000,2015年度,12409,千葉県 芝山町,,9050235,3114,982,743,2198
2015100000,2015年度,12410,千葉県 横芝光町,,25940805,9756,1552,2872,6905
2015100000,2015年度,12421,千葉県 一宮町,,14630523,5004,549,1053,3929
2015100000,2015年度,12422,千葉県 睦沢町,,7685435,2968,286,869,2067
2015100000,2015年度,12423,千葉県 長生村,,16401954,5956,432,1726,4317
2015100000,2015年度,12424,千葉県 白子町,,12503887,4600,691,1379,3217
2015100000,2015年度,12426,千葉県 長柄町,,8668294,3089,375,909,2157
2015100000,2015年度,12427,千葉県 長南町,,9328327,3560,382,1031,2393
2015100000,2015年度,12441,千葉県 大多喜町,,9793097,3888,376,1034,2887
2015100000,2015年度,12443,千葉県 御宿町,,7802530,3055,182,525,2174
2015100000,2015年度,12463,千葉県 鋸南町,,8194083,3234,627,599,2653
2015100000,2015年度,13101,東京都 千代田区,,279917309,32993,9,1972,18210
2015100000,2015年度,13102,東京都 中央区,,480405927,80739,26,7033,49174
2015100000,2015年度,13103,東京都 港区,,1338267885,130790,62,7768,61152
2015100000,2015年度,13104,東京都 新宿区,,833921900,166590,91,11686,92337
2015100000,2015年度,13105,東京都 文京区,,644247454,112069,63,10756,72217
2015100000,2015年度,13106,東京都 台東区,,392224389,97069,53,12806,57558
2015100000,2015年度,13107,東京都 墨田区,,485743599,133364,92,23548,84509
2015100000,2015年度,13108,東京都 江東区,,1025948466,251395,160,34048,167231
2015100000,2015年度,13109,東京都 品川区,,926831820,207518,168,26835,134610
2015100000,2015年度,13110,東京都 目黒区,,889867842,151623,207,12883,88582
2015100000,2015年度,13111,東京都 大田区,,1537921739,373801,415,61999,242337
2015100000,2015年度,13112,東京都 世田谷区,,2464899642,461932,1226,38943,259543
2015100000,2015年度,13113,東京都 渋谷区,,906112879,123050,71,8229,69211
2015100000,2015年度,13114,東京都 中野区,,691672947,170794,162,15458,104971
2015100000,2015年度,13115,東京都 杉並区,,1329870921,296442,469,27407,189732
2015100000,2015年度,13116,東京都 豊島区,,614340290,144622,92,14453,87326
2015100000,2015年度,13117,東京都 北区,,599231050,168403,93,20867,102342
2015100000,2015年度,13118,東京都 荒川区,,350880973,98778,74,16170,65777
2015100000,2015年度,13119,東京都 板橋区,,960883682,270512,334,38103,171317
2015100000,2015年度,13120,東京都 練馬区,,1422943036,348530,1157,38010,205166
2015100000,2015年度,13121,東京都 足立区,,1023889099,305906,594,49419,180740
2015100000,2015年度,13122,東京都 葛飾区,,707980645,209177,405,36117,136738
2015100000,2015年度,13123,東京都 江戸川区,,1122578373,318224,691,54245,213500
2015100000,2015年度,13201,東京都 八王子市,,887801300,252928,1576,48616,179322
2015100000,2015年度,13202,東京都 立川市,,304237697,84879,673,12981,55127
2015100000,2015年度,13203,東京都 武蔵野市,,374099645,74632,231,8087,51979
2015100000,2015年度,13204,東京都 三鷹市,,394540329,91527,645,11060,61132
2015100000,2015年度,13205,東京都 青梅市,,197620623,62331,636,15629,39469
2015100000,2015年度,13206,東京都 府中市,,469271000,123359,770,21118,92522
2015100000,2015年度,13207,東京都 昭島市,,174041511,52332,310,11294,37034
2015100000,2015年度,13208,東京都 調布市,,451438717,112178,665,14912,80115
2015100000,2015年度,13209,東京都 町田市,,740415285,192336,1301,30831,129828
2015100000,2015年度,13210,東京都 小金井市,,243610461,59215,359,7140,43064
2015100000,2015年度,13211,東京都 小平市,,324498337,85212,645,13913,61760
2015100000,2015年度,13212,東京都 日野市,,316177973,86035,564,16007,58053
2015100000,2015年度,13213,東京都 東村山市,,233624806,67955,569,11295,49533
2015100000,2015年度,13214,東京都 国分寺市,,253055382,59793,440,7818,41364
2015100000,2015年度,13215,東京都 国立市,,156165553,35954,217,4840,24821
2015100000,2015年度,13218,東京都 福生市,,86022785,27640,126,5703,17282
2015100000,2015年度,13219,東京都 狛江市,,149461035,39775,327,5094,27591
2015100000,2015年度,13220,東京都 東大和市,,132587491,38873,292,7439,26949
2015100000,2015年度,13221,東京都 清瀬市,,108230477,32431,471,5184,22898
2015100000,2015年度,13222,東京都 東久留米市,,183895088,52861,596,9004,37978
2015100000,2015年度,13223,東京都 武蔵村山市,,93242246,30506,354,7232,19164
2015100000,2015年度,13224,東京都 多摩市,,257108576,69467,277,8619,47656
2015100000,2015年度,13225,東京都 稲城市,,160445728,40489,483,7363,29788
2015100000,2015年度,13227,東京都 羽村市,,88686182,26820,194,7789,17082
2015100000,2015年度,13228,東京都 あきる野市,,113673015,36432,628,7906,23449
2015100000,2015年度,13229,東京都 西東京市,,354835566,92684,615,12981,69372
2015100000,2015年度,13303,東京都 瑞穂町,,46602247,14998,300,4669,9577
2015100000,2015年度,13305,東京都 日の出町,,21167038,7302,150,1828,4932
2015100000,2015年度,13307,東京都 檜原村,,2191764,832,42,199,727
2015100000,2015年度,13308,東京都 奥多摩町,,5735223,2073,81,517,1577
2015100000,2015年度,13361,東京都 大島町,,9873819,3362,244,694,3043
2015100000,2015年度,13362,東京都 利島村,,520952,160,42,43,154
2015100000,2015年度,13363,東京都 新島村,,3210117,1117,70,314,1100
2015100000,2015年度,13364,東京都 神津島村,,2446024,841,162,171,734
2015100000,2015年度,13381,東京都 三宅村,,3642369,1171,100,282,1014
2015100000,2015年度,13382,東京都 御蔵島村,,469845,151,4,51,162
2015100000,2015年度,13401,東京都 八丈町,,9045432,3093,639,629,2771
2015100000,2015年度,13402,東京都 青ヶ島村,,349505,100,8,45,85
2015100000,2015年度,13421,東京都 小笠原村,,6208777,1601,170,328,1622
2015100000,2015年度,14100,神奈川県 横浜市,,7083991768,1777500,7761,324156,1233147
2015100000,2015年度,14130,神奈川県 川崎市,,2858539565,730329,2620,133765,491816
2015100000,2015年度,14150,神奈川県 相模原市,,1115280719,334503,1995,74224,227592
2015100000,2015年度,14201,神奈川県 横須賀市,,599289993,189786,1692,29976,134574
2015100000,2015年度,14203,神奈川県 平塚市,,388452990,117244,1720,30462,73727
2015100000,2015年度,14204,神奈川県 鎌倉市,,373783686,82992,502,12975,57521
2015100000,2015年度,14205,神奈川県 藤沢市,,773517300,198360,2059,43451,137037
2015100000,2015年度,14206,神奈川県 小田原市,,298246511,89203,2303,21337,60970
2015100000,2015年度,14207,神奈川県 茅ヶ崎市,,405355921,109571,998,23903,77257
2015100000,2015年度,14208,神奈川県 逗子市,,115845568,27438,119,3762,19856
2015100000,2015年度,14210,神奈川県 三浦市,,58338798,20528,2461,3340,14860
2015100000,2015年度,14211,神奈川県 秦野市,,238481863,74689,1434,20145,48135
2015100000,2015年度,14212,神奈川県 厚木市,,359854107,105972,1285,27669,72056
2015100000,2015年度,14213,神奈川県 大和市,,380774661,110572,486,24622,76540
2015100000,2015年度,14214,神奈川県 伊勢原市,,159210169,47082,1134,12202,31910
2015100000,2015年度,14215,神奈川県 海老名市,,211196958,60084,727,14309,39821
2015100000,2015年度,14216,神奈川県 座間市,,193655994,60648,355,13406,40688
2015100000,2015年度,14217,神奈川県 南足柄市,,62585237,20132,575,6318,12800
2015100000,2015年度,14218,神奈川県 綾瀬市,,120161421,38189,489,11172,24109
2015100000,2015年度,14301,神奈川県 葉山町,,61982074,14642,177,2189,11339
2015100000,2015年度,14321,神奈川県 寒川町,,68306521,21916,487,7629,14116
2015100000,2015年度,14341,神奈川県 大磯町,,56671876,14778,317,3000,10304
2015100000,2015年度,14342,神奈川県 二宮町,,45386420,13219,205,2827,9369
2015100000,2015年度,14361,神奈川県 中井町,,13122062,4455,439,1413,2867
2015100000,2015年度,14362,神奈川県 大井町,,24313939,7859,356,2257,5496
2015100000,2015年度,14363,神奈川県 松田町,,16557248,5291,157,1306,3728
2015100000,2015年度,14364,神奈川県 山北町,,14621702,5147,353,1520,3292
2015100000,2015年度,14366,神奈川県 開成町,,25888478,7584,209,2431,5337
